# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 4.345666201181281,1.8563646854016167,0.4744548462046548,108.14963950176896,0.5321015778219609,4.400000000000015,-13.301925717434997,179.99999999999997,-405.99835462872875,6.12655529378721e-12
 4.350305302285816,1.855660004322307,0.4768699598207745,106.26617208637136,0.5525136226819156,4.400000000000002,-11.852798330310296,180.0,-375.4590684447657,0.0
 4.354938654957619,1.8550060395174088,0.4793938310601877,104.5265378084404,0.5729003744378459,4.399999999999998,-10.576216429126081,180.0,-347.2512928760638,0.0
 4.3595698505028535,1.8544023321283107,0.4820258822055438,102.91834916779568,0.5932776348368797,4.4,-9.452904906416107,180.0,-321.31773584454913,0.0
 4.3642015633502,1.8538484232964012,0.4847655355394929,101.43009768260411,0.6136571713652055,4.400000000000015,-8.464735483602801,180.0,-297.5501681011339,6.133051001116351e-12
 4.368835751036758,1.8533438541630693,0.4876122133446845,100.05119435745665,0.6340475971860595,4.399999999999998,-7.595115988054304,180.00000000000003,-275.81156645985317,-6.127931740462224e-12
 4.373473810113483,1.8528881658697025,0.4905653379037684,98.77196401817172,0.6544550571236509,4.4,-6.829141066960406,180.0,-255.9513789690774,-6.121558157957411e-12
 4.378116698198024,1.85248089955769,0.49362433149939416,97.5836104105344,0.6748837646956304,4.3999999999999835,-6.153594295715899,179.99999999999997,-237.81571466323888,0.0
 4.382765029857417,1.85212159636842,0.4967886164142116,96.478164094964,0.6953364239969612,4.4000000000000075,-5.5568636996093055,179.99999999999997,-221.2538849420453,1.2213563658893847e-11
 4.387419152147058,1.8518097974432814,0.5000576149308706,95.44842145738556,0.7158145620713819,4.400000000000015,-5.028811869575827,180.00000000000003,-206.12238120021362,-6.099011071515088e-12
 4.392079204259956,1.8515450439236625,0.5034307493320206,94.48788041935786,0.7363187913681345,4.4000000000000075,-4.560627027521781,180.0,-192.287089926388,0.0
 4.396745164713951,1.8513268769509514,0.5069074419003116,93.59067646194768,0.7568490173657096,4.400000000000012,-4.144671188773262,180.0,-179.62432370371988,0.0
 4.4014168887298,1.8511548376665372,0.5104871149183929,92.75152119507037,0.7774046030354457,4.400000000000009,-3.7743347600979327,180.0,-168.02107820946676,0.0
 4.406094137863681,1.8510284672118082,0.5141691906689146,91.96564475254134,0.7979844992245236,4.400000000000009,-3.4439024927890105,180.0,-157.37480122325098,0.0
 4.4107766035062435,1.8509473067281528,0.5179530914345263,91.2287426528084,0.8185873480517969,4.399999999999993,-3.1484329288815056,180.0,-147.59286988879325,0.0
 4.415463925512708,1.8509108973569595,0.5218382394978778,90.53692734578138,0.8392115648802422,4.399999999999988,-2.8836517945485376,180.0,-138.59190867514621,0.0
 4.420155706959378,1.8509187802396168,0.5258240571416186,89.88668440000073,0.8598554032455904,4.3999999999999835,-2.645858826536186,180.0,-130.29703564330546,0.0
 4.4248515258126195,1.8509704965175133,0.5299099666483985,89.27483312350545,0.8805170061998523,4.400000000000009,-2.431847007267262,180.0,-122.6410934479108,0.0
 4.429550944132965,1.8510655873320376,0.5340953903008674,88.69849132212914,0.9011944468093719,4.400000000000016,-2.238832957662469,180.0,-115.56390020297329,0.0
 4.434253515308898,1.8512035938245779,0.5383797503816748,88.15504385605631,0.9218857599834744,4.400000000000002,-2.0643971842606605,180.0,-109.01154083777193,0.0
 4.438958789714134,1.851384057136523,0.5427624691734705,87.642114643077,0.9425889673665132,4.4000000000000075,-1.9064329187887155,180.0,-102.93570992868268,0.0
 4.443666319102731,1.8516065184092614,0.5472429689589042,87.15754176345158,0.9633020966763421,4.400000000000009,-1.7631023854157932,180.0,-97.29311071000079,0.0
 4.448375659993429,1.8518705187841813,0.5518206720206257,86.69935533880171,0.9840231965954155,4.399999999999993,-1.6327994470583993,180.0,-92.04491088158873,0.0
 4.4530863762447,1.8521755994026714,0.5564950006412845,86.26575788126505,1.0047503481010074,4.399999999999991,-1.514117707758472,180.0,-87.15625340097426,0.0
 4.457798040982236,1.8525213014061201,0.5612653771035306,85.85510683545996,1.0254816729461629,4.399999999999972,-1.4058232669624258,180.0,-82.59581902100426,0.0
